ObjectId,DBA_Name,License_Effective_Date,NAICS_Code,NAICS_Description,Exempt,City,State,Zip_Code
8293,MILLIKEN & COMPANY,5/31/1981,'10-5133,PIECE GOODS-WHLSL,No,Spartanburg,SC,29304
8294,MELANIE LEWIS INDEPENDENT COLOR STREET STYLIST,12/5/2018,'05-5900,MISC RETAIL,No,Lakewood,CO,80228
8295,MILLIKEN JOHNSTOWN ELECTRIC INC,8/31/2000,'09-1731,ELECTRICAL WORK,No,JOHNSTOWN,CO,80534
8296,"MELILLO CONSULTING, INC",4/1/2005,'12-7371,COMPUTER PROGRAMMING,No,SOMMERSET,NJ,8873
8297,MILLIPORE CORPORATION,2/1/2010,'10-5084,INDUSTRIAL EQPMT-WHLSL,No,Billerica,MA,1821
8298,MELINDA MYROW,3/29/2000,'05-5999,MISC RETAIL STORES,No,BOULDER,CO,80304
8299,"MILLS, AJ JR",4/21/1989,'10-8111,LEGAL SERVICES B,No,BOULDER,CO,80302
8300,MILO CONSTRUCTION CORPORATION,6/1/2002,'09-1521,SINGLE FAMILY HOUSING CONSTRUCTION,No,Boulder,CO,80301
8301,METAL FORWARD,2/14/2014,'05-5900,MISC RETAIL,No,Boulder,CO,80304
8302,METALWEST LLC,10/1/2019,'10-3462,IRON & STEEL FORGING,No,Brighton,CO,80601
8303,METAMORPHIC GARDENS INC,3/15/1999,'10-781,LANDSCAPE SERVICES,No,BOULDER,CO,80304
8304,METAMORPHOSIS TATTOO,1/24/2018,'10-8999,MISC SERVICES B,No,Boulder,CO,80302
8305,METATERRA DESIGNS ,6/21/2018,'05-5900,MISC RETAIL,No,Kittredge,CO,80457
8306,METAVANTE CORPORATION,7/1/2000,'12-7374,DATA PROC SVCS,No,MILWAUKEE,WI,53223
8307,METHOD COFFEE ROASTERS,5/1/2017,'02-5812,EATING PLACES,No,Boulder,CO,80309
8308,METHODS WEST MACHINE TOOL,5/1/1988,'08-5251,HARDWARE STORES,No,Sudbury,MA,1776
8309,METRC LLC,9/1/2018,'10-5000,WHOLESALE TRADE - DURABLE GOOD,No,Lakeland,FL,33811
8310,METRIC,6/23/2016,'10-16271,MANAGEMENT SERVICES,No,Boulder,CO,80302
8311,METRO APPLIANCE SERVICE ,1/1/2019,'10-3531,MACHINERY & EQUIPMENT,No,Denver,CO,80210
8312,METRO CONSTRUCTION INC,10/1/2010,'09-1761,ROOFING SIDING SHEET METAL,No,DENVER,CO,80202
8313,"METRO FIRE DETECTION, INC",1/1/2002,'09-1799,SPECIAL TRADE CONTRACTORS B,No,DENVER,CO,80223
8314,METRO FOUNDATION SUPPLY INC,1/1/1994,'10-5051,METALS &MINERALS-WHLSL,No,AURORA,CO,80011
8315,METRO MECHANICAL SERVICES,1/1/2017,'10-7399,MISC BUSINESS SVCS,No,Arvada,CO,80003
8316,METRO PCS,6/15/2017,'05-5999,MISC RETAIL STORES,No,Boulder,CO,80301
8317,METRO SCREENWORKS INC,1/1/2019,'04-5719,MISC HOME FURN STORES,No,Englewood,CO,80113
8318,METROGAS INC,8/16/1988,'05-5984,BOTTLED GAS,No,DENVER,CO,80221
8319,METROLIST INC,7/1/1992,'12-7377,COMPUTER RENTAL/LEASING,No,Greenwood Village,CO,80111
8320,METROLOCKS LLC,1/1/2018,'10-8900,MISC SERVICES A,No,Boulder,CO,80301
8321,METRON TECHNOLOGY INC,1/1/2001,'10-7359,EQUIPMENT ALL OTHER,No,Boulder,CO,80302
8322,"METRON-FARNIER, LLC",10/12/1995,'10-7389,BUSINESS SERVICES ALL OTHER,No,BOULDER,CO,80301
8323,METROPCS CALIFORNIA LLC,12/1/2013,'06-4899,COMMUNICATIONS ALL OTHER,No,Richardson,TX,75082
8324,METROPOLITAN GALLERY FINE ART CONSULTING,4/1/2016,'05-5999,MISC RETAIL STORES,No,Austin,TX,78702
8325,METROPOLITAN GLASS INC,5/1/1989,'09-1521,SINGLE FAMILY HOUSING CONSTRUCTION,No,DENVER,CO,80229
8326,METROPOLITAN HARDWOOD FLOORS ,1/1/2017,'09-1752,FLOOR LAYING,No,Kent,WA,98032
8327,METROPOLITAN TELECOMMUNICATIONS OF COLO,7/1/2007,'06-4813,TELEPHONE NOT RADIOTELEPHONE,No,NEW YORK,NY,10018
8328,METTLER-TOLEDO INC,4/1/1987,'10-3576,SCALES & BALANCES-MFG,No,COLUMBUS,OH,43240
8329,METTLER-TOLEDO RAININ LLC,10/1/2001,'10-3999,MANUFACTURING ALL OTHER,No,WOBURN,MA,01888-4026
8330,METZGER ASSOCIATES,1/1/2001,'10-16270,BUSINESS CONSULTING,No,Boulder,CO,80302
8331,MEXICAN MOONSHINE TEQUILA ,7/5/2019,'02-5813,DRINKING PLACES,No,Tempe,AZ,85282
8332,MEYER SKIDMORE & COMPANY LLC,4/1/2018,'04-5713,FLOOR COVERING STORES,No,Boulder,CO,80301
8333,MEYERS HEATING & A/C INC,1/1/1972,'09-1711,PLUMBING HTG A/C,No,Boulder,CO,80301
8334,MFAC LLC,11/1/2012,'05-5900,MISC RETAIL,No,W Warwick,RI,2893
8335,"MFP CO 1, LLC",12/31/2009,'06-4931,ELECTRIC & OTHER SERV COMBINED,No,Boulder,CO,80301
8336,MHCO SAN SOUCI OF BOULDER LLC,8/22/2018,'08-5271,MOBILE HOME DEALERS,No,Boulder,CO,80305
8337,MI ABUELA'S SALSAS,6/1/2016,'01-5400,FOOD STORES,No,Boulder,CO,80301
8338,MI CASA LATIN CUISINE,4/4/2019,'01-5400,FOOD STORES,No,Boulder,CO,80301
8339,MIAMI TRUCOLOR OFFSET SVC CO INC,1/1/2014,'10-7336,COMMERCIAL ART,No,Hollywood,FL,33023
8340,MICAH TAPMAN,1/1/2019,'10-16389,RESEARCH ORGANIZATIONS NON-COMM,No,Boulder,CO,80301
8341,MICHAEL ASHLEY PHOTOGRAPHY LLC,7/19/2019,'10-7221,PHOTOGRAPHIC STUDIO-PORTRAIT,No,Las Vegas,NV,89117
8342,MICHAEL BENJAMIN & HALEY GARYET,3/2/2018,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80304
8343,MICHAEL BROTHERTON WOODWORK & DESIGN,1/1/2000,'04-5712,FURNITURE STORES,No,Jamestown,CO,80455
8344,"MICHAEL C. FINA CORPORATE SALES, INC. ",6/1/2015,'10-8900,MISC SERVICES A,No,Long Island City,NY,11101
8345,MICHAEL D. & SUSAN D. SHEPARD,10/3/2016,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80304
8346,MICHAEL F MILLER INC,8/1/1964,'10-8931,ACCOUNTING/AUDITING/BKKP,No,BOULDER,CO,80303
8347,MICHAEL GARTMAN,5/1/2019,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80302
8348,MICHAEL HERRING,1/1/2018,'05-5900,MISC RETAIL,No,Boulder,CO,80301
8349,MICHAEL JOHAN,4/1/2016,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80304
8350,MICHAEL JOHNSON,6/19/2019,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80301
8351,MELISA SANZONE,7/3/2019,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80302
8352,MELISSA BUNCH,8/18/2016,'10-6149,MISC PERSONAL CREDIT INSTIT,No,Boulder,CO,80301
8353,MELISSA COOMES & GABRIEL DEMOLA,3/1/2019,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80305
8354,MELLIVORA,5/25/2018,'03-5631,WOMENS ACCESS & SPEC STORES,No,Berthoud,CO,80513
8355,MELT BATH & SKIN CARE,6/1/2014,'05-5900,MISC RETAIL,No,Erie,CO,80516
8356,MELTDOWN STUDIO LLC,12/16/2017,'10-3910,JEWELRY,No,Albuquerque,NM,87176
8357,MELTON DESIGN BUILD,1/1/2001,'09-1521,SINGLE FAMILY HOUSING CONSTRUCTION,No,Boulder,CO,80301
8358,MELVIN BREWING COMPANY LLC ,7/26/2019,'02-5813,DRINKING PLACES,No,Alpine,WY,83128
8359,MEMORIES TO DIGITAL,10/1/2010,'10-7299,MISC PERSONAL SERVICES,No,BOULDER,CO,80302
8360,MENASHA PACKAGING COMPANY LLC,12/1/2018,'10-3999,MANUFACTURING ALL OTHER,No,Neenah,WI,54956
8361,MENCHIE'S #052,11/1/2018,'02-5812,EATING PLACES,No,Lafayette,CO,80026
8362,MENDOZA USED BRICK INC ,5/1/2019,'08-5211,LUMBER & OTHER BLDG MATS,No,Denver,CO,80221
8363,"MENS WEARHOUSE, THE",11/4/1991,'03-5611,MENS & BOYS CLOTHING,No,BOULDER,CO,80302
8364,MENTAL HEALTH PARTNERS ,8/15/2019,'10-8069,HOSPITALS SPECIALTY,Yes,Lafayette,CO,80026
8365,MENTOR GRAPHICS CORP,4/4/1984,'05-5999,MISC RETAIL STORES,No,BOULDER,CO,80301
8366,MERCEDES BRANSFIELD & MARKHAM CARR,5/20/2019,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80303
8367,MERCEDES-BENZ RESEARCH & DEVELOPMENT NORTH AMERICA INC,5/1/2017,'10-7391,RESEARCH & DEV LABS,No,Boulder,CO,80301
8368,MERCER & JAYNE ,12/16/2017,'10-3910,JEWELRY,No,Fort Collins,CO,80525
8369,MERCER (US) INC,2/1/1993,'10-8911,ENGINEERING & ARCHITECTS,No,NEW YORK,NY,10036
8370,MERCER ADVISORS INC,7/6/2010,'10-6700,HOLDING & OTHER INVEST OFFICES,No,Boulder,CO,80302
8371,MERCER APPAREL CO,3/9/2013,'03-5631,WOMENS ACCESS & SPEC STORES,No,Boulder,CO,80302
8372,"MERCHANTS AUTOMOTIVE GROUP, INC",12/1/2003,'10-7512,AUTOMOTIVE,No,HOOKSETT,NH,3106
8373,MERCHANTS OFFICE FURNITURE CO,8/1/1964,'05-5999,MISC RETAIL STORES,No,DENVER,CO,80205
8374,MERCK SHARP & DOHME CORP,3/1/2012,'10-2834,PHARMACEUTICALS,No,Whitehouse Station,NJ,08889-0100
8375,MERCURY FRAMING INC,7/1/1996,'05-5999,MISC RETAIL STORES,No,BOULDER,CO,80304
8376,"MERCURY PAYMENT SYSTEMS, LLC",1/1/2013,'10-7399,MISC BUSINESS SVCS,No,Durango,CO,81301
8377,MEREDITH BRANSCOMBE & ALAN LEWIS,7/13/2016,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80304
8378,MERIDAN LEASING CORP,7/1/1988,'12-7379,COMPUTER RELATED SVCS,No,DEERFIELD,IL,60015
8379,"MERIT MEDICAL SYSTEMS, INC",11/1/2012,'05-5999,MISC RETAIL STORES,No,South Jordan,UT,84095
8380,MERITECH,1/14/2019,'05-5900,MISC RETAIL,No,Golden,CO,80401
8381,MERKIN FOODS,7/10/2013,'05-5963,HOME BASED & DIRECT SALES,No,Boulder,CO,80305
8382,MERRILL LYNCH INC,6/1/1983,'10-6211,SECURITY BROKERS & DEALERS,No,BOULDER,CO,80302
8383,MERRIN STEIN,5/9/2017,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80304
8384,MERRY MAIDS,1/1/1998,'10-7349,BLDG MAINTENANCE SVCS,No,COLORADO SPRINGS,CO,80907
8385,MERRY MAIDS OF BOULDER,8/9/1985,'10-7349,BLDG MAINTENANCE SVCS,No,BOULDER,CO,80301
8386,MERZ NORTH AMERICA INC,4/21/2011,'05-5963,HOME BASED & DIRECT SALES,No,Greensboro,NC,27410
8387,MESA,9/23/2018,'10-3600,ELECTRIC & ELECTRONIC EQUIP,No,Tulsa,OK,74145
8388,MESA BRAND CONSULTING,9/16/2015,'10-7392,CONSULTING SERVICES,No,Boulder,CO,80305
8389,MESA DESIGN ,9/14/2019,'04-5712,FURNITURE STORES,No,Arvada,CO,80004
8390,MESA ELEMENTARY SCHOOL,1/1/2006,'10-8299,MISC SCHOOLS,No,BOULDER,CO,80305
8391,MESA ELEMENTARY SCHOOL PTO,1/1/1992,'10-8299,MISC SCHOOLS,No,BOULDER,CO,80303
8392,"MESA PLUMBING & MECHANICAL, INC",10/29/1992,'09-1711,PLUMBING HTG A/C,No,Boulder,CO,80301
8393,MESA SWIM TEAM INC,2/17/2012,'10-7941,SPORTS CLUBS,Yes,Boulder,CO,80303
8394,MESA VISTA OF BOULDER,5/1/2016,'10-8059,NURSING CARE,No,Boulder,CO,80304
8395,MESSER LLC,4/1/2009,'06-4925,PETROLEUM GAS,No,MURRAY HILL,NJ,7974
8396,MESTIZO,6/11/2008,'05-5999,MISC RETAIL STORES,No,DENVER,CO,80211-2513
8397,META SKATEBOARDS,12/3/2003,'05-5399,MISC GEN MDSE STORES,No,Boulder,CO,80302
8398,METABANK,7/1/2018,'10-16294,EQUIP RENTAL & LEASING/ MISC,No,Troy,MI,48098
8399,METAGENICS INC,7/25/2019,'10-8091,MISC HEALTH SVCS,No,Aliso Viejo,CA,92656
8400,"METAL DIRECT, LLC",10/1/2015,'10-3499,FABRICATED METAL,No,Denver,CO,80223
8401,NEOTRACT INC,10/1/2019,'10-7352,MEDICAL EQUIPMENT,No,Pleasanton,CA,94588
8402,MUSCULAR DYSTROPHY ASSOCIATION,1/1/2006,'10-8399,SOCIAL SERVICES/MISC,Yes,DENVER,CO,80246
8403,NEPAL CUISINE LLC,9/1/2007,'02-5812,EATING PLACES,No,BOULDER,CO,80305
8404,NEPTUNE MOUNTAINEERING,2/17/2017,'05-5999,MISC RETAIL STORES,No,Boulder,CO,80305
8405,MUSEUM OF BOULDER,2/20/2018,'10-8412,MUSEUMS & ART GALLERIES B,Yes,Boulder,CO,80302
8406,"NEPTUNE POOL SPECIALISTS, INC",1/1/2008,'10-7299,MISC PERSONAL SERVICES,No,DENVER,CO,80246
8407,MUSIC FOR BOULDER ,6/6/2016,'10-9411,ADMIN OF EDUCATIONAL PROGRAMS,No,Boulder,CO,80301
8408,NERK ENTERPRISES INC,4/1/2018,'10-5000,WHOLESALE TRADE - DURABLE GOOD,No,Fort Worth,TX,74114
8409,Mi Abuela's Salsas,4/2/2016,'05-5999,MISC RETAIL STORES,No,Longmont,CO,80501
8410,MUSTARDS LAST STAND,4/30/1982,'02-5812,EATING PLACES,No,BOULDER,CO,80302
8411,NATURAL KNEADS MASSAGE THERAPY,4/1/2001,'10-7399,MISC BUSINESS SVCS,No,Boulder,CO,80303
8412,NESCO SALES & RENTALS,9/9/2011,'10-7353,HEAVY EQPMT RENTAL/LEASING,No,BLUFFTON,IN,46714
8413,"Michael Amato & C., LLC",1/1/2006,'05-5999,MISC RETAIL STORES,No,Boulder,CO,80303
8414,MUTUAL OF OMAHA BANK,4/15/2015,'10-6029,COMMERCIAL BANKS ALL OTHER,No,Boulder,CO,80301
8415,NESPRESSO BOUTIQUE,8/1/2009,'10-7389,BUSINESS SERVICES ALL OTHER,No,Boulder,CO,80301
8416,NATURAL LESSONS LLC ,6/2/2019,'05-5942,BOOK STORES,No,Littleton,CO,80128
8417,NAPA AUTO PARTS,4/1/2006,'07-5531,AUTO & HOME SUPPLY STORES,No,BOULDER,CO,80303
8418,Michael S & Holly F Craychee,1/20/2016,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80304
8419,MUZAK LLC,3/18/1999,'04-5735,MUSIC STORES B,No,SEATTLE,WA,98121
8420,NESSAVENDETTA,11/22/2017,'05-5900,MISC RETAIL,No,Colorado Springs,CO,80919
8421,NATURE GIRL DESIGNS LLC,7/24/2018,'05-5900,MISC RETAIL,No,Boulder,CO,80304
8422,MOSAIC CYCLES ,8/13/2019,'10-3751,"MOTORCYCLES,BICYCLES & PARTS-MFG",No,Boulder,CO,80301
8423,Mile High Golf Cars,9/1/2012,'05-5941,SPORTING GOODS & BIKE SHOPS,No,Houston,TX,77037
8424,"NARAYAN'S TRAVEL, INC",1/11/2006,'06-4722,PASSENGER TRANSPORTATION ARRANGEMENTS,No,BOULDER,CO,80302
8425,MV TREE CARE & LANDSCAPING LLC,1/1/2016,'10-783,TREE SERVICE,No,Lafayette,CO,80026
8426,NEST FIBER,8/1/2015,'05-5963,HOME BASED & DIRECT SALES,No,Boulder,CO,80304
8427,NATURE STUDIO,12/16/2017,'05-5900,MISC RETAIL,No,Denver,CO,80222
8428,MOSAIC INTERIOR DESIGN INC,10/28/2016,'10-8900,MISC SERVICES A,No,Boulder,CO,80302
8429,MOSAIKZ LLC,6/1/2017,'05-5999,MISC RETAIL STORES,No,Boulder,CO,80302
8430,"MOSS BUILDERS, INC",4/16/1998,'09-1521,SINGLE FAMILY HOUSING CONSTRUCTION,No,BOULDER,CO,80304
8431,MOTHER HOUSE INC,1/1/1996,'09-1799,SPECIAL TRADE CONTRACTORS B,Yes,BOULDER,CO,80302
8432,MOTHER MEERA FOUNDATION USA,1/1/2011,'10-8699,MISC MEMBERSHIP ORGS,No,BOULDER,CO,80305
8433,MOTHER MEERA HOME COLORADO,9/11/2007,'05-5999,MISC RETAIL STORES,No,BOULDER,CO,80305
8434,MOTILEK WOOD BOWTIES ,5/24/2019,'03-5600,APPAREL & ACCESSORY STORES,No,Saratoga Springs,UT,84045
8435,MOTION INDUSTRIES INC,3/1/1998,'10-5085,INDUSTRIAL SUPPLIES-WHLSL,No,DENVER,CO,80216
8436,MOTIVE ENERGY TELECOMMUNICATIONS GROUP INC ,5/29/2019,'06-4810,TELEPHONE COMMUNICATION C,No,Corona,CA,92879
8437,MOTOMAKI,4/29/2005,'02-5812,EATING PLACES,No,BOULDER,CO,80304
8438,MOTOR INFORMATION SYSTEMS,3/1/1999,'10-7500,"AUTO REPAIR, SERVICES,GARAGES",No,CHARLOTTE,NC,28202
8439,MOTOROLA INC,3/27/1972,'04-5732,RADIO & TV STORES,No,SCHAUMBURG,IL,60196
8440,MOTUS THEATER,6/11/2011,'10-7922,THEATRICAL PRODUCERS,Yes,Boulder,CO,80304
8441,"MOUCO CHEESE COMPANY, INC",4/3/2010,'01-5451,DAIRY PRODUCTS STORES,No,FORT COLLINS,CO,80524
8442,MOUND SOLAR MASTER TENANT LLC,7/1/2012,'10-7394,EQUIP RENTAL & LEASING/NO CARS,No,Palo Alto,CA,94304
8443,"MOUND SOLAR MASTER TENANT VII, LLC",10/1/2013,'10-7359,EQUIPMENT ALL OTHER,No,Palo Alto,CA,94304
8444,"MOUND SOLAR PARTNERSHIP X, LLC",7/1/2015,'10-7394,EQUIP RENTAL & LEASING/NO CARS,No,Palo Alto,CA,94304
8445,MOUND SOLAR PARTNERSHIP XII LLC,9/1/2017,'10-16294,EQUIP RENTAL & LEASING/ MISC,No,Palo Alto,CA,94034
8446,MOUNT MECHANICAL INC,5/1/2017,'09-1711,PLUMBING HTG A/C,No,Denver,CO,80223
8447,MOUNT SANITAS WINE LLC,7/1/2019,'10-5182,WINE & DISTILLED BEVERAGES-WHLSL,No,Boulder,CO,80302
8448,MOUNTAIN AIR PHYSICAL THERAPY PC,5/1/1986,'10-8011,PHYSICIANS,No,BOULDER,CO,80302
8449,MOUNTAIN ALARM/JD DAVIS CO/APEX SECURITY,1/1/2008,'10-7382,SECURITY SERVICES,No,Littleton,CO,80127
8450,MOUNTAIN AUTO REPAIR,1/2/2018,'10-7500,"AUTO REPAIR, SERVICES,GARAGES",No,Boulder,CO,80304
8451,MOUNTAIN BOTANICALS LLC,1/1/2015,'05-5999,MISC RETAIL STORES,No,Thornton,CO,80241
8452,MOUNTAIN FLOWER GOAT DAIRY ,9/4/2018,'10-8922,EDUCATIONAL/SCIENTIFIC,Yes,Boulder,CO,80304
8453,MOUNTAIN GYPSEA,8/4/2018,'05-5900,MISC RETAIL,No,Encinitas,CA,92024
8454,MOUNTAIN HIGH APPLIANCE INC,1/1/1997,'04-5722,HOUSEHOLD APPLIANCE STORES,No,LOUISVILLE,CO,80027
8455,MOUNTAIN JEMS,8/24/2016,'05-5944,JEWELRY STORES,No,Boulder,CO,80301
8456,MOUNTAIN MAN NUT & FRUIT DISTRIBUTOR,7/27/2004,'01-5441,CANDY & NUT STORES,No,BRIGHTON,CO,80603
8457,MOUNTAIN MUD SUNSCREEN ,8/24/2019,'05-5900,MISC RETAIL,No,Longmont,CO,80503
8458,MOUNTAIN OCEAN LTD,6/16/1989,'05-5999,MISC RETAIL STORES,No,BOULDER,CO,80301
8459,MOUNTAIN PARKING EQUIPMENT,1/1/2010,'10-7389,BUSINESS SERVICES ALL OTHER,No,DENVER,CO,80223
8460,MOUNTAIN SALES AND SERVICE INC,4/19/1988,'10-7394,EQUIP RENTAL & LEASING/NO CARS,No,COMMERCE CITY,CO,80022-4618
8461,MOUNTAIN SCALES INC,10/2/1981,'10-5081,COMMERCIAL MACHINES/EQPMT-WHLSL,No,ENGLEWOOD,CO,80110
8462,MOUNTAIN SCULPTURE STUDIOS LLC,1/1/2019,'05-5900,MISC RETAIL,No,Tucson,AZ,85710
8463,MOUNTAIN SHADOWS MONTESSORI SCHOOL,1/1/2002,'10-8211,ELEM & SECONDARY SCHOOLS,Yes,BOULDER,CO,80301-3137
8464,MOUNTAIN STANDARD ,10/1/2014,'10-3999,MANUFACTURING ALL OTHER,No,Boulder,CO,80302
8465,MOUNTAIN STATE CHEMICAL LLC,12/1/2018,'10-2840,"SOAPS, CLEANERS & TOILET GOODS",No,Colorado Springs,CO,80907
8466,MOUNTAIN STATES LIGHTING LLC,9/1/2018,'10-3640,ELEC LIGHTING & WIRING EQUIP,No,Conifer,CO,80433
8467,MOUNTAIN STUDIOS,5/12/1995,'05-5963,HOME BASED & DIRECT SALES,No,BOULDER,CO,80304
8468,MOUNTAIN SUMMERS INC,3/21/2012,'10-8699,MISC MEMBERSHIP ORGS,Yes,Boulder,CO,80302
8469,MOUNTAIN SUN PUB & BREWERY,4/1/2012,'02-5812,EATING PLACES,No,Boulder,CO,80302
8470,MOUNTAIN TIME SOAP SHOP,5/26/2018,'10-2840,"SOAPS, CLEANERS & TOILET GOODS",No,Golden,CO,80403
8471,MOUNTAIN TREE CARE,3/1/2006,'10-7299,MISC PERSONAL SERVICES,No,Golden,CO,80403
8472,MOUNTAIN VIBE BOTANICALS,11/29/2018,'10-7299,MISC PERSONAL SERVICES,No,Denver,CO,80231
8473,MOUNTAIN VIEW BANK OF COMMERCE,9/8/2013,'10-6029,COMMERCIAL BANKS ALL OTHER,No,Boulder,CO,80303
8474,"MOUNTAIN VIEW COMMERCIAL CLEANING, INC",5/1/2010,'10-7349,BLDG MAINTENANCE SVCS,No,BERTHOUD,CO,80513
8475,MOUNTAIN VIEW CORPORATION,10/1/2010,'09-1799,SPECIAL TRADE CONTRACTORS B,No,WHEAT RIDGE,CO,80033
8476,MOUNTAIN VIEW TENT COMPANY,9/8/2006,'10-7359,EQUIPMENT ALL OTHER,No,HENDERSON,CO,80640
8477,NAROPA UNIVERSITY,6/1/1987,'10-7970,ADMISSIONS,Yes,BOULDER,CO,80302
8478,NATURE'S GIFTS LLC,6/1/2017,'05-5999,MISC RETAIL STORES,No,Morrison,CO,80465
8479,Miller Pottery,10/31/2012,'05-5963,HOME BASED & DIRECT SALES,No,Boulder,CO,80303
8480,MWI VETERINARY SUPPLY,4/1/1993,'10-2834,PHARMACEUTICALS,No,DENVER,CO,80239
8481,MWK DESIGNS LLC,4/12/2014,'05-5963,HOME BASED & DIRECT SALES,No,Boulder,CO,80302
8482,NESTLE WATERS NORTH AMERICA,1/1/2017,'05-5999,MISC RETAIL STORES,No,Denver,CO,80239
8483,Mineral Sound,1/1/2016,'10-7399,MISC BUSINESS SVCS,No,Boulder,CO,80302
8484,NASH FINCH COMPANY,1/4/2004,'10-5141,GROCERIES -WHLSL,No,MINNEAPOLIS,MN,55440
8485,MY DOOR COMPANY ,2/21/2019,'10-3999,MANUFACTURING ALL OTHER,No,Golden,CO,80401
8486,NATURE'S STEPS LLC,7/16/2017,'05-5900,MISC RETAIL,No,Boulder,CO,80305
8487,NET DIRECT MERCHANTSLLC,6/1/2012,'05-5963,HOME BASED & DIRECT SALES,No,Boulder,CO,80301
8488,"Mobile Leasing Solutions, LLC",12/2/2015,'12-7377,COMPUTER RENTAL/LEASING,No,Libertlyville,IL,60048-5350
8489,"NAT'L COUNCIL ON COMPENSATION INSURANCE,",7/1/2007,'10-7389,BUSINESS SERVICES ALL OTHER,No,BOCA RATON,FL,33487
8490,MY GIFT CARD SUPPLY,1/1/2014,'05-5963,HOME BASED & DIRECT SALES,No,Boulder,CO,80301
8491,"NATURE'S SUNSHINE PRODUCTS, INC",6/1/2007,'05-5999,MISC RETAIL STORES,No,Spanish Fork,UT,84660
8492,NET SOURCE INC ,8/13/2019,'11-5734,COMPUTER AND SOFTWARE STORES,No,Greenwood Village,CO,80111
8493,Molly Davis Fine Art,10/1/2014,'05-5999,MISC RETAIL STORES,No,Boulder,CO,80301
8494,NATALIE MCKECHNIE OTR LLC ,2/17/2014,'10-7299,MISC PERSONAL SERVICES,No,Boulder,CO,80304
8495,MY OFFICE ETC.,1/20/2014,'10-5112,STATIONARY OFFICE SUPPLIES-WHLSL,No,Windsor,CO,80550
8496,NATUREMED,1/1/2014,'10-8011,PHYSICIANS,No,Boulder,CO,80303
8497,NET ZERO INSULATION,2/9/2017,'09-1796,INSTALLATION BUILDING EQUIPMENT,No,Parker,CO,80138
8498,Monterey Energy Inc,5/1/2014,'09-1731,ELECTRICAL WORK,No,Ontario,CA,91764
8499,NATCHEZ SHOOTING SUPPLIES ,10/1/2019,'05-5941,SPORTING GOODS & BIKE SHOPS,No,Chattanooga,TN,37421
8500,MY SMOTHER FROM ANOTHER MOTHER,7/1/2018,'02-5812,EATING PLACES,No,Longmont,CO,80501
8501,NATURES OWN,6/1/2014,'05-5999,MISC RETAIL STORES,No,Boulder,CO,80302
8502,NETAPP INC,9/26/2018,'12-7374,DATA PROC SVCS,No,Boulder,CO,80302
8503,Morinda USA Inc.,1/1/1997,'05-5961,MAILORDER HOUSES,No,American Fork,UT,84003-3395
8504,NATHAN & SAGE HOBBS,3/21/2019,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80305
8505,MY URBAN PONCHO ,5/25/2018,'05-5900,MISC RETAIL,No,Park City,UT,84098
8506,NATURESERVE,4/14/1995,'10-8200,EDUCATIONAL SVCS,Yes,Boulder,CO,80301
8507,"NETAPP, INC",8/1/2001,'11-5734,COMPUTER AND SOFTWARE STORES,No,BOULDER,CO,80302
8508,Morningstar Homes Inc,8/13/2019,'09-1522,GENERAL CONTRACTORS,No,Boulder,CO,80304
8509,NATHAN L & RANDI FOSTER,2/1/2016,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80304
8510,MYCAMERA.COM,11/1/1999,'05-5999,MISC RETAIL STORES,No,BOULDER,CO,80302
8511,NATUREWISE COUNSELING LLC,1/1/2019,'10-7299,MISC PERSONAL SERVICES,No,Boulder,CO,80301
8512,"NETFLIX, INC",10/1/2000,'10-7841,VIDEO TAPE RENTAL,No,LOS GATOS,CA,95032
8513,NETFORTRIS ACQUISITION CORPORATION,11/1/2015,'06-4810,TELEPHONE COMMUNICATION C,No,San Fransisco,CA,94107
8514,NETLIBRARY,4/1/2010,'05-5963,HOME BASED & DIRECT SALES,No,BOULDER,CO,80301-2492
8515,NETRONIX INTEGRATION INC,5/1/2018,'09-1731,ELECTRICAL WORK,No,San Jose,CA,95131
8516,NETSMART TECHNOLOGIES INC,7/1/2017,'12-7374,DATA PROC SVCS,No,Overland Park,KS,66211
8517,NETWIDE CAPITAL LLC,1/1/2010,'10-6282,INVESTMENTS B,No,Boulder,CO,80302
8518,NETWOLVES NETWORK SERVICES LLC,6/1/2018,'06-4810,TELEPHONE COMMUNICATION C,No,Tampa,FL,33634
8519,"NETWORK BILLING SYSTEMS, LLC",9/1/2000,'06-4813,TELEPHONE NOT RADIOTELEPHONE,No,WAYNE,NJ,7470
